0.6Amp,0.6MeV,0.3Amp,0.3MeV
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.90E+01,,105,
9.91E+01,,105,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.91E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.92E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,106,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.93E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.94E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,107,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.95E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,108,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.96E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.97E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,109,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,110,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.98E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,111,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
9.99E+01,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,112,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,113,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,114,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,115,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,116,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,117,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,118,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,119,
1.00E+02,,120,
1.00E+02,,120,
1.00E+02,,120,
1.00E+02,,120,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,121,
1.00E+02,,122,
1.00E+02,,122,
1.00E+02,,122,
1.00E+02,,122,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,123,
1.00E+02,,124,
1.00E+02,,124,
1.00E+02,,124,
1.00E+02,,124,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,125,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.00E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
